code_division,label_division,code_major_group,label_major_group,code_group,label_group,code_detail,label_detail,description_detail,example,unsuitable_example
R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,910,管理，補助的経済活動を行う事業所（91職業紹介・労働者派遣業）,9100,主として管理事務を行う本社等,主として職業紹介・労働者派遣業の事業所を統括する本社等として，自企業の経営を推進するための組織全体の管理統括業務等の現業以外の業務を行う事業所をいう。,['管理事務を行う本社・本所・本店・支社・支所'],
R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,910,管理，補助的経済活動を行う事業所（91職業紹介・労働者派遣業）,9109,その他の管理，補助的経済活動を行う事業所,主として職業紹介・労働者派遣業における活動を促進するため，同一企業の他事業所に対して，輸送，清掃，修理・整備，保安等の支援業務を行う事業所をいう。,['自家用車庫'],
R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,911,職業紹介業,9111,職業紹介業,主として労働者に職業をあっせんする事業所をいう。ただし，映画出演者の紹介を行う事業所は大分類Ｇ－情報通信業［4169］に，演劇出演者の紹介を行う事業所は大分類Ｎ－生活関連サービス業，娯楽業［8096］に，公共職業安定所（ハローワーク）は大分類Ｓ－公務（他に分類されるものを除く）［9731］に分類される。,"['民営職業紹介業', '看護師紹介所', '家政婦紹介所', 'マネキン紹介所', '配ぜん人紹介所', '労働者供給業', '労働者募集業', '内職あっせん業', 'シルバー人材センター', 'ファミリー・サポート・センター']","['公共職業安定所［9731］', '映画出演者あっせん業［4169］', '演劇俳優あっせん業［8096］']"
R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,912,労働者派遣業,9121,労働者派遣業,主として派遣するために雇用した労働者を，派遣先事業所からその業務の遂行等に関する指揮命令を受けてその事業所のための労働に従事させることを業とする事業所をいう。なお，主として請負によって各種事業を行っている事業所，自らその業務の遂行等に関する指揮命令を行っている事業所は，経済活動の種類によりそれぞれの産業に分類される。,['労働者派遣業'],"['労働者供給業［9111］', '民営職業紹介業［9111］', '公共職業安定所［9731］', '港湾運送業［4811］', '建設業［06，07，08］', '警備業［9231］']"
R,サービス業（他に分類されないもの）,92,その他の事業サービス業,920,管理，補助的経済活動を行う事業所（92その他の事業サービス業）,9200,主として管理事務を行う本社等,主としてその他の事業サービス業の事業所を統括する本社等として，自企業の経営を推進するための組織全体の管理統括業務，人事・人材育成，総務，財務・経理，法務，知的財産管理，企画，広報・宣伝，営業支援・特定顧客管理，調査・研究開発，生産・プロジェクト管理，支部・支店等の管理，不動産管理，情報システム管理，保有資機材の管理，契約，仕入・原材料購入，役務・資材調達，出荷・販売等の現業以外の業務を行う事業所をいう。,['管理事務を行う本社・本所・本店・支社・支所'],
R,サービス業（他に分類されないもの）,92,その他の事業サービス業,920,管理，補助的経済活動を行う事業所（92その他の事業サービス業）,9209,その他の管理，補助的経済活動を行う事業所,主としてその他の事業サービス業における活動を促進するため，同一企業の他事業所に対して，輸送，清掃，修理・整備，保安等の支援業務を行う事業所をいう。,"['自家用車庫', '自家用修理工場：自家用補修所']",
R,サービス業（他に分類されないもの）,92,その他の事業サービス業,921,速記・ワープロ入力･複写業,9211,速記・ワープロ入力業,主として速記，ワープロ入力を行う事業所をいう。,"['速記業', 'ワープロ入力請負業', 'あて名書業', '筆耕業', 'テープ起こし業']",['タイプ孔版印刷業［151］']
R,サービス業（他に分類されないもの）,92,その他の事業サービス業,921,速記・ワープロ入力･複写業,9212,複写業,主として各種の複写機器を用いて複写加工を行い各種の複写物を制作する事業所をいう。ただし，主として情報を記録した物を製造する事業所は大分類Ｅ－製造業［3296］に，新聞，書籍等を発行する事業所は大分類Ｇ－情報通信業［4131，4141］に分類される。,"['複写業', '複写加工業', '青写真業', '地図複製業', 'マイクロ写真業']","['オーディオディスクレコード製造業［3296］', 'ビデオディスクレコード製造業［3296］', '新聞業［4131］', '出版業［4141］', '印刷業［151］']"
R,サービス業（他に分類されないもの）,92,その他の事業サービス業,922,建物サービス業,9221,ビルメンテナンス業,ビルを対象として清掃，保守，機器の運転を一括して請負い，これらのサービスを提供する事業所をいう。,"['ビルメンテナンス業', 'ビルサービス業']","['床磨き業［9229］', 'ガラスふき業［9229］', '煙突掃除業［9229］', '住宅消毒業［9229］', '害虫駆除業［9229］', 'ビル清掃業［9229］', '建築物飲料水管理業［9229］', '清掃業（一般廃棄物収集・処理業）［881］', '清掃業（産業廃棄物収集・処理業）［882］', 'ビル管理業［6941］']"
R,サービス業（他に分類されないもの）,92,その他の事業サービス業,922,建物サービス業,9229,その他の建物サービス業,主としてビルなどの建物を対象として清掃，保守，機器の運転，その他維持管理についてサービスを提供する事業所をいう。建物の消毒及び白ありなどの害虫駆除を行う事業所も本分類に含まれる。ただし，ビルを対象として清掃，保守，機器の運転を一括して請負い，これらのサービスを提供する事業所は細分類9221に分類される。,"['床磨き業', 'ガラスふき業', '煙突掃除業', '住宅消毒業', '害虫駆除業', 'ビル清掃業', '建築物飲料水管理業', '建築物清掃業', '建築物排水管清掃業']","['ビルメンテナンス業［9221］', 'ビルサービス業［9221］', '清掃業（一般廃棄物収集・処理業）［881］', '清掃業（産業廃棄物収集・処理業）［882］']"
R,サービス業（他に分類されないもの）,92,その他の事業サービス業,923,警備業,9231,警備業,事務所，住宅，興行場，駐車場，遊園地等における盗難等の事故の発生の警戒及び防止並びに人身の安全の確保若しくは，貴重品等の運搬の際の盗難等の事故の発生の警戒及び防止の業務を請負う事業所をいう。,"['警備業', '警備保障業']",
R,サービス業（他に分類されないもの）,92,その他の事業サービス業,929,他に分類されない事業サービス業,9291,ディスプレイ業,主として販売促進，教育啓もう，情報伝達等の機能を発揮させることを目的として，店舗，博覧会々場，催事などの展示等に係る調査，企画，設計，展示，構成，製作，施工監理を一貫して請負い，これら施設の内装，外装，展示装置，機械設備（音響，映像等）などを総合的に構成演出する業務を行う事業所をいう。,['ディスプレイ業'],"['職別工事業［07］', '室内装飾工事業［0782］', '内装工事業［0782］', '設備工事業［08］', '事務所用・店舗用装備品製造業［1391］', '看板・標識機製造業［3292］', 'モデル・模型製造業［3294］', '広告業［7311］', '看板書き業［9293］', '土木・建築サービス業［742］', 'インテリアデザイン業［7261］', '商業デザイン業［7261］', '屋外広告業（総合的なサービスを提供するもの）［7311］', '商品展示所［9299］']"
R,サービス業（他に分類されないもの）,92,その他の事業サービス業,929,他に分類されない事業サービス業,9292,産業用設備洗浄業,主として石油精製所，化学工場，セメント工場，製紙工場，発電所及び製鉄所などに設置された各種設備機器，配管設備，貯水槽及び上下水道管を機械的又は化学的な方法を用いて洗浄する事業所をいう。,"['プラント洗浄業', '産業用配管洗浄業', '産業用タンク洗浄業', '産業用上下水道管洗浄業']","['ビルメンテナンス業［9221］', '自動車清掃業［8919］', 'ビル清掃業［9229］']"
R,サービス業（他に分類されないもの）,92,その他の事業サービス業,929,他に分類されない事業サービス業,9293,看板書き業,主として屋号などの看板書きを行う事業所をいう。看板書きを行うもので単純な加工を注文によって行う事業所も本分類に含まれる。ただし，規格品などを大量に製造する事業所は大分類Ｅ－製造業［2199，3292］に，屋外広告に係る総合的なサービスを提供する事業所は大分類Ｌ－学術研究，専門・技術サービス業［7311］に分類される。,"['看板屋（看板書きを行うもので単純な加工を行うものを含む）', 'ペンキ屋（看板書きを主とするもの）']","['看板製造業（看板書き及び看板書きを行うもので単純な加工を行うものを除く）［2199，3292］', '屋外広告業（総合的なサービスを提供するもの）［7311］']"
R,サービス業（他に分類されないもの）,92,その他の事業サービス業,929,他に分類されない事業サービス業,9294,コールセンター業,電話等により顧客サポート，苦情対応などの顧客対応の窓口業務を専門的に行う事業所をいう。通信販売などの受注，消費者からの問い合わせ・苦情などを電話等で受け付ける事業所，電話をかけて購買を勧誘する事業所も含まれる。,"['コールセンター業', 'テレマーケティング業']","['電話事務代行業［9299］', 'マーケティングリサーチ業［3923］\u3000']"
R,サービス業（他に分類されないもの）,92,その他の事業サービス業,929,他に分類されない事業サービス業,9299,他に分類されないその他の事業サービス業,他に分類されないその他の事業に対するサービスを提供する事業所をいう。,"['新聞切抜業', '鉄くず破砕請負業', '船舶解体請負業', '集金業', '取立業', '陸送業', '商品展示所', 'パーティ請負業', 'バンケットサービス業', 'レッカー車業', '温泉供給業', 'はく（箔）押し業（印刷物以外のものに行うもの）', '圧縮ガス充てん業', '液化ガス充てん業', '液化石油ガス（ＬＰＧ）充てん業', 'プリペイドカード等カードシステム業', 'トレーディングスタンプ業', 'メーリングサービス業', 'サンプル配布業', 'ポスティング業', 'ちんどん屋', '自家用自動車管理業', '展示会（見本市を含む）の企画・運営業']",['サルベージ業［4899］']
R,サービス業（他に分類されないもの）,93,政治・経済・文化団体,931,経済団体,9311,実業団体,一定地域の商工業者によって組織された団体で，当該地域の経済発展などに寄与するための活動を行う事業所をいう。,"['商工会議所', '商工会', '商工組合', '日本経済団体連合会', '経済同友会', '全国商工会連合会', '全国中小企業団体中央会']",
R,サービス業（他に分類されないもの）,93,政治・経済・文化団体,931,経済団体,9312,同業団体,同業者によって組織された団体で，当該業界の親睦，地位・技術の向上，発展などに寄与するための活動を行う事業所をいう。信用事業又は共済事業と併せて，各種の事業を行う協同組合は大分類Ｑ－複合サービス事業［87］に分類される。,"['全国銀行協会', '日本証券業協会', '証券団体協議会', '生命保険協会', '日本損害保険協会', '日本乳業協会', '日本百貨店協会', '石油鉱業連盟', '日本製紙連合会', '板硝子協会', '日本造船工業会', '日本プラスチック工業連盟', '日本産業機械工業会', '日本鉄鋼連盟', '日本電機工業会', '電子情報技術産業協会', '日本自動車工業会', '日本化学工業協会', '石油化学工業協会', 'セメント協会', '日本紡績協会', '日本化学繊維協会', '日本陶業連盟', '日本鉱業協会', '石油連盟', '日本アルミニウム協会', '電気事業連合会', '日本ガス協会', '日本水道協会', '日本製薬団体連合会', '日本医療機器産業連合会', '日本医師会', '日本歯科医師会', '日本薬剤師会', '日本看護協会', '日本弁護士連合会']","['農業協同組合（信用事業又は共済事業と併せて各種の事業を行うもの）［8711］', '織物工業協同組合（信用事業又は共済事業と併せて各種の事業を行うもの）［8721］']"
R,サービス業（他に分類されないもの）,93,政治・経済・文化団体,932,労働団体,9321,労働団体,労働者が主体となって自主的に労働条件の維持改善その他経済的地位の向上を図ることを主たる目的として組織する団体の事業所又はその連合団体の事業所をいう。,"['日本労働組合総連合会', '全国労働組合総連合', '全国労働組合連絡協議会', '全日本金属産業労働組合協議会', '全日本自動車産業労働組合総連合会', '全日本自治団体労働組合', '労働組合', '職員組合']",
R,サービス業（他に分類されないもの）,93,政治・経済・文化団体,933,学術・文化団体,9331,学術団体,学術功労者の顕彰，学術研究の援助，学術交流の実施及び援助など学術の振興に寄与するための活動を行う団体の事業所をいう。,"['日本学術振興会', '日本地理学会', '日本学士院', '日本医学会', '日本薬学会']",
R,サービス業（他に分類されないもの）,93,政治・経済・文化団体,933,学術・文化団体,9332,文化団体,文化功労者の顕彰，文化研究の援助，文化交流の実施及び援助，コンクールの実施及び援助など美術，映画，演劇，工芸，芸能などの文化の向上に寄与するための活動を行う団体の事業所をいう。,"['日本芸術院', '日本児童文学者協会', '国際文化協会', '国際交流基金']",
R,サービス業（他に分類されないもの）,93,政治・経済・文化団体,934,政治団体,9341,政治団体,政党その他の政治結社の事業所をいう。,"['自由民主党', '民主党', '日本維新の会', '公明党', 'みんなの党', '日本共産党', '生活の党', '社会民主党', 'みどりの風', '新党改革', '新党大地']",
R,サービス業（他に分類されないもの）,93,政治・経済・文化団体,939,他に分類されない非営利的団体,9399,他に分類されない非営利的団体,趣味・社交・親睦のための事業所，地域活動・教育施設への援助，奨学金・育英資金の給付，市民運動，青少年活動，国際親善活動を行う事業所，スポーツの振興活動を行う事業所など他に分類されない非営利的な事業所をいう。,"['新聞クラブ', '学士会', '同好会', '親交会', '納税協会', '日本体育協会', '育英会', '囲碁連盟', '将棋連盟', 'ＹＭＣＡ', '後援会事務所', '交通安全協会', '日本野鳥の会', 'ライオンズクラブ']",['観光協会［4899］']
R,サービス業（他に分類されないもの）,94,宗教,941,神道系宗教,9411,神社，神道教会,神道系の神社，教会，布教所等の事業所をいう。,"['神宮', '神社', '神道教会']",
R,サービス業（他に分類されないもの）,94,宗教,941,神道系宗教,9412,教派事務所,神道系の教派等の事務を行う事業所をいう。,['神社本庁'],
R,サービス業（他に分類されないもの）,94,宗教,942,仏教系宗教,9421,寺院，仏教教会,仏教系の寺院，教会，布教所等の事業所をいう。,"['寺院', '仏教教会']",
R,サービス業（他に分類されないもの）,94,宗教,942,仏教系宗教,9422,宗派事務所,仏教系の宗派等の事務を行う事業所をいう。,"['仏教宗務庁', '仏教教庁']",
R,サービス業（他に分類されないもの）,94,宗教,943,キリスト教系宗教,9431,キリスト教教会，修道院,キリスト教系の教会，修道院等の事業所をいう。,"['キリスト教教会', '修道院', '布教所']",
R,サービス業（他に分類されないもの）,94,宗教,943,キリスト教系宗教,9432,教団事務所,キリスト教系の教団等の事務を行う事業所をいう。,"['教団事務所', 'キリスト教系事務所', 'キリスト教系事務局']",
R,サービス業（他に分類されないもの）,94,宗教,949,その他の宗教,9491,その他の宗教の教会,神道，仏教，キリスト教のいずれにも分類しがたい諸宗教の支部，布教所等の事業所をいう。,['教会（神道，仏教，キリスト教以外）'],
R,サービス業（他に分類されないもの）,94,宗教,949,その他の宗教,9499,その他の宗教の教団事務所,神道，仏教，キリスト教のいずれにも分類しがたい諸宗教の本部事務所等の事業所をいう。,"['本部（神道，仏教，キリスト教以外）', '教庁（神道，仏教，キリスト教以外）', '事務局（神道', '仏教', 'キリスト教以外）']",
R,サービス業（他に分類されないもの）,95,その他のサービス業,950,管理，補助的経済活動を行う事業所（95その他のサービス業）,9501,管理，補助的経済活動を行う事業所,主としてその他のサービス業の事業所を統括する本社等として，自企業の経営を推進するための組織全体の管理統括業務，人事・人材育成，総務，財務・経理，法務，知的財産管理，企画，広報・宣伝，営業支援・特定顧客管理，調査・研究開発，生産・プロジェクト管理，支部・支店等の管理，不動産管理，情報システム管理，保有資機材の管理，契約，仕入・原材料購入，役務・資材調達，出荷・販売等の現業以外の業務を行う事業所，又はその他のサービス業における活動を促進するため，同一企業の他事業所に対して，輸送，保管，清掃，修理・整備，保安等の支援業務を行う事業所をいう。,"['管理事務を行う本社・本所・本店・支社・支所', '自家用車庫', '自家用修理工場', '自家用補修所']",
R,サービス業（他に分類されないもの）,95,その他のサービス業,951,集会場,9511,集会場,講演会，展示会，集会など主として各種集会及び催しの利用に供する施設を運営する事業所をいう。政治・経済・文化団体など他に分類されない非営利的団体と同一場所にあるこれら団体運営の集会場は中分類93に分類される。,"['県民会館', '文化会館', '公会堂', '勤労会館', '公会堂管理事務所', '婦人会館']","['旅館［7511］', '共済組合宿泊所［7591］', '老人福祉センター［8549］', '結婚式場（社会福祉施設のもの）［8599］', '公民館［8211］', '体育館［8042］', '結婚式場（営利的なもの）［7962］', '商品展示所［9299］']"
R,サービス業（他に分類されないもの）,95,その他のサービス業,952,と畜場,9521,と畜場,食用に供する目的で獣畜（牛，馬，豚，めん羊及び山羊をいう）をと殺し又は解体するために設けられた事業所をいう。獣畜のと殺又は解体を請負う事業所も本分類に含まれる。毛皮獣をと殺し，毛皮の調整及び染色を行う事業所は大分類Ｅ－製造業［2081］に，肉製品製造のために一貫作業としてと殺を行う事業所は大分類Ｅ－製造業［0911，0912］に分類される。,"['と殺業', 'と畜請負業', 'と畜場']","['毛皮製造業［2081］', '死亡獣畜取扱場［8891］']"
R,サービス業（他に分類されないもの）,95,その他のサービス業,959,他に分類されないサービス業,9599,他に分類されないサービス業,他に分類されないサービスを提供する事業所をいう。,"['中央卸売市場', '地方卸売市場', '家畜保健衛生所']",['保健所［8411］']
R,サービス業（他に分類されないもの）,96,外国公務,961,外国公館,9611,外国公館,日本国内に駐在する外国の大使館などの公館の事業所をいう。,"['大使館', '総領事館', '外国政府代表部']",
R,サービス業（他に分類されないもの）,96,外国公務,969,その他の外国公務,9699,その他の外国公務,日本国内に駐在する国際機関などの事業所をいう。,"['国際連合広報センター', '国際連合開発計画駐日代表事務所', 'アジア生産性機構', '国際労働機関駐日事務所', '在日米軍施設', '国連地域開発センター']",['外国人学校［8172，8299］']
S,公務（他に分類されるものを除く）,97,国家公務,971,立法機関,9711,立法機関,国会に属する機関であって，本来の立法事務を行う事業所をいう。,"['衆議院', '参議院', '裁判官弾劾裁判所', '裁判官訴追委員会']",['国立国会図書館・分館［8212］']
S,公務（他に分類されるものを除く）,97,国家公務,972,司法機関,9721,司法機関,裁判所に属する機関であって，本来の司法事務を行う事業所をいう。,"['最高裁判所', '高等裁判所・支部・部', '地方裁判所・支部・部', '家庭裁判所・支部・部・出張所', '簡易裁判所', '検察審査会事務局']","['司法研修所［8221］', '裁判所職員総合研修所［8221］']"
S,公務（他に分類されるものを除く）,97,国家公務,973,行政機関,9731,行政機関,中央官庁及びその地方支分部局であって，本来の行政事務を行う事業所をいう。国等の財政を監視する機関を含む。,"['会計検査院内閣・内閣官房', '内閣法制局人事院・地方事務局', '沖縄事務所内閣府・迎賓館', '北方対策本部', '国際平和協力本部', '日本学術会議事務局', '沖縄総合事務局・陸運事務所・運輸事務所宮内庁・正倉院事務所', '京都事務所公正取引委員会・公正取引委員会事務総局・地方事務所国家公安委員会・警察庁・皇宮警察本部（同護衛署）', '管区警察局', '警察情報通信部金融庁・証券取引等監視委員会', '公認会計士・監査審査会消費者庁復興庁・地方復興局・地方事務所総務省・管区行政評価局・支局・事務所', '総合通信局・出張所', '沖縄総合通信事務所', '中央選挙管理会公害等調整委員会・公害等調整委員会事務局消防庁法務省・刑務所', '拘置所', '少年鑑別所', '婦人補導院', '入国者収容所（入国管理センター）', '法務局・地方法務局・支局・出張所', '矯正管区', '地方更生保護委員会', '保護観察所', '地方入国管理局・支局・出張所検察庁・検察庁・支部', '区検察庁公安審査委員会・公安審査委員会事務局公安調査庁・公安調査局', '公安調査事務所外務省財務省・財務局・財務事務所・出張所', '福岡財務支局', '税関・税関支署・出張所・支署出張所・監視署・支署監視署', '沖縄地区税関国税庁・国税不服審判所', '国税局・税務署', '沖縄国税事務所文部科学省・日本ユネスコ国内委員会厚生労働省・地方厚生局・支局', '地方麻薬取締支所', '社会保険審査会', '都道府県労働局・労働基準監督署', '公共職業安定所（ハローワーク）・出張所中央労働委員会・中央労働委員会事務局・地方事務所農林水産省・農林水産技術会議事務局', '地方農政局', '北海道農政事務所', '地域センター・支所', '動物医薬品検査所', '植物防疫所・支所・出張所', '那覇植物防疫事務所・出張所', '動物検疫所・支所・出張所水産庁・漁業調整事務所経済産業省・経済産業局・電力・ガス事業支局・通商事務所・アルコール事務所', '産業保安監督部', '那覇産業保安監督事務所資源エネルギー庁特許庁中小企業庁国土交通省・地方整備局', '北海道開発局', 'ダム統合管理事務所', 'ダム管理所', '地方運輸局・運輸監理部・運輸支局（自動車検査登録事務所・海事事務所）', '地方航空局・空港事務所・空港出張所', '小笠原総合事務所', '海難審判所・地方海難審判所運輸安全委員会・運輸安全委員会事務局観光庁気象庁・気象衛星センター', '管区気象台・地方気象台・測候所海上保安庁・管区海上保安本部・海上保安部・海上保安署・航空基地・特殊救難基地環境省・地方環境事務所原子力規制委員会・原子力規制庁防衛省・統合幕僚監部', '陸上幕僚監部', '陸上自衛隊の部隊及び機関', '海上幕僚監部', '海上自衛隊の部隊及び機関', '航空幕僚監部', '航空自衛隊の部隊及び機関', '装備施設本部', '防衛監察本部', '地方防衛局・支局']","['人事院・公務員研修所［8221］内閣府・経済社会総合研究所［7121］', '国道事務所［7421］', '港湾事務所［7421］', '国営沖縄記念公園事務所［8051］宮内庁・御料牧場［012］国家公安委員会・警察大学校［8221］・特別捜査幹部研修所［8221］・警察情報通信研究センター［7112］', '科学警察研究所［711］', '皇宮警察学校［8221］', '管区警察学校［8221］総務省・自治大学校［8221］', '情報通信政策研究所［7121］消防庁・消防大学校［8221］法務省・法務総合研究所・支所［7121］', '矯正研修所・支所［8221］', '少年院［8229］公安調査庁・公安調査庁研修所［8221］外務省・外務省研修所［8221］財務省・財務総合政策研究所［7121］・研修部［8221］・研修支所［8221］', '会計センター（研修部）［8221］', '関税中央分析所［7113］', '税関研修所・支所［8221］国税庁・税務大学校［8221］・地方研修所［8221］文部科学省・国立教育政策研究所［7121］', '科学技術・学術政策研究所［7121］', '日本学士院［9331］文化庁・日本芸術院［9332］厚生労働省・検疫所・支所・出張所［8491］', '国立ハンセン病療養所［8311］・附属看護学校［8171］', '国立医薬品食品衛生研究所［7114］', '国立保健医療科学院［7114］', '国立社会保障・人口問題研究所［7121］', '国立感染症研究所［7114］', '国立児童自立支援施設［8229］・附属児童自立支援専門員養成所［8221］', '国立障害者リハビリテーションセンター［855］・国立光明寮（視力障害センター）［8551］・国立保養所（重度障害者センター）［8551］・国立福祉型障害児入所施設（秩父学園）［8539］・病院［8311］・研究所［7114］・学院［8171］農林水産省・農林水産政策研究所［7113］', '農林水産研修所［8221］', '地方農政局・干拓事務所［7421］・農業水利事務所（支所）［7421］・土地改良調査管理事務所（支所［7421］・ダム管理所・犬山頭首工管理所［0131］）・土地改良技術事務所［7421］・農地整備事業所［7421］・干拓建設事業所［7421］・農地防災事業所［7421］・海岸保全事業所（支所）［7421］・農地保全事業所［7421］林野庁・森林技術総合研修所［8221］', '森林管理局・森林管理署・支署・森林事務所［0211］', '治山事業所［7421］経済産業省・経済産業研修所［8221］国土交通省・国土地理院［7422］・測地観測所［7422］・地方測量部［7422］', '北海道開発局開発建設部［7421］', '河川国道事務所［7421］', '河川事務所［7421］', '砂防事務所［7421］', 'ダム工事事務所［7421］', '総合開発工事事務所［7421］', '国道事務所［7421］', '公園事務所［7421］', '営繕事務所［7421］', '技術事務所［7112］', '調査事務所［7421］', '航空路監視レーダー事務所［4899］', '航空無線標識所［4899］', '航空無線通信所［4899］', '航空交通管制部［4899］', '国土交通政策研究所［7121］', '国土技術政策総合研究所［7112］', '国土交通大学校・研修センター［8221］', '航空保安大学校・研修センター［8221］気象庁・気象研究所［7111］', '高層気象台［7111］', '地磁気観測所［7111］', '気象大学校［8221］海上保安庁・海上保安試験研究センター［7111］', '海上保安大学校［8221］', '海上保安学校・分校［8221］', '海上交通センター［4899］', '水路観測所［4899］', '航路標識事務所［4899］環境省・国民公園管理事務所［8051］', '自然保護官事務所［8051］', '環境調査研修所［8221］・国立水俣病総合研究センター［7114］防衛省・統合幕僚学校［8221］', '自衛隊幹部学校［8221］', '自衛隊体育学校［8221］', '自衛隊中央病院［8311］', '自衛隊地区病院［8311］', '防衛大学校［8221］', '防衛医科大学校［8221］', '技術研究本部［711］', '防衛研究所［7121］']"
